Entity,Code,Year,Annual precipitation
Congo,COG,1940,1480.0146
Congo,COG,1941,1142.2905
Congo,COG,1942,1424.1443
Congo,COG,1943,1356.0745
Congo,COG,1944,1389.8711
Congo,COG,1945,1584.2688
Congo,COG,1946,1436.0201
Congo,COG,1947,1542.1827
Congo,COG,1948,1981.7343
Congo,COG,1949,1299.0995
Congo,COG,1950,1423.1017
Congo,COG,1951,1817.4294
Congo,COG,1952,2007.6587
Congo,COG,1953,1782.3948
Congo,COG,1954,1574.0485
Congo,COG,1955,1529.2338
Congo,COG,1956,1444.2887
Congo,COG,1957,1321.5186
Congo,COG,1958,1305.833
Congo,COG,1959,1651.8641
Congo,COG,1960,1810.2397
Congo,COG,1961,1834.214
Congo,COG,1962,1665.8271
Congo,COG,1963,1512.0167
Congo,COG,1964,1328.2026
Congo,COG,1965,1544.0256
Congo,COG,1966,1614.9901
Congo,COG,1967,2295.4658
Congo,COG,1968,1746.412
Congo,COG,1969,1867.0698
Congo,COG,1970,1789.9265
Congo,COG,1971,1723.0258
Congo,COG,1972,1655.038
Congo,COG,1973,1850.1763
Congo,COG,1974,1776.3488
Congo,COG,1975,1707.9613
Congo,COG,1976,1757.1351
Congo,COG,1977,1803.0892
Congo,COG,1978,1588.155
Congo,COG,1979,1772.6072
Congo,COG,1980,1814.5272
Congo,COG,1981,1679.4011
Congo,COG,1982,1747.6477
Congo,COG,1983,1495.2848
Congo,COG,1984,1764.3257
Congo,COG,1985,1821.4215
Congo,COG,1986,1850.0586
Congo,COG,1987,1798.7131
Congo,COG,1988,1986.7767
Congo,COG,1989,1641.8102
Congo,COG,1990,1729.9539
Congo,COG,1991,1638.962
Congo,COG,1992,1640.1481
Congo,COG,1993,1726.4655
Congo,COG,1994,1836.721
Congo,COG,1995,1820.3901
Congo,COG,1996,1663.1587
Congo,COG,1997,1661.6465
Congo,COG,1998,1597.946
Congo,COG,1999,1824.558
Congo,COG,2000,1627.3746
Congo,COG,2001,1389.3303
Congo,COG,2002,1560.2422
Congo,COG,2003,1539.5627
Congo,COG,2004,1418.3219
Congo,COG,2005,1407.2673
Congo,COG,2006,1490.6545
Congo,COG,2007,1530.3092
Congo,COG,2008,1461.1091
Congo,COG,2009,1550.1497
Congo,COG,2010,1424.9492
Congo,COG,2011,1471.2656
Congo,COG,2012,1493.6163
Congo,COG,2013,1354.011
Congo,COG,2014,1492.6593
Congo,COG,2015,1360.5187
Congo,COG,2016,1457.0242
Congo,COG,2017,1545.5905
Congo,COG,2018,1453.3217
Congo,COG,2019,1613.6477
Congo,COG,2020,1587.3025
Congo,COG,2021,1447.9354
Congo,COG,2022,1401.7677
Congo,COG,2023,1572.649
Congo,COG,2024,1303.2045
Cook Islands,COK,1940,1705.5854
Cook Islands,COK,1941,1463.0833
Cook Islands,COK,1942,2676.4175
Cook Islands,COK,1943,1591.2495
Cook Islands,COK,1944,1376.853
Cook Islands,COK,1945,1630.5361
Cook Islands,COK,1946,1697.1816
Cook Islands,COK,1947,2331.9873
Cook Islands,COK,1948,1855.3925
Cook Islands,COK,1949,1457.0637
Cook Islands,COK,1950,1687.9272
Cook Islands,COK,1951,1974.4625
Cook Islands,COK,1952,1713.7566
Cook Islands,COK,1953,1626.2607
Cook Islands,COK,1954,2285.697
Cook Islands,COK,1955,2242.9255
Cook Islands,COK,1956,1928.5564
Cook Islands,COK,1957,1938.1781
Cook Islands,COK,1958,1408.7782
Cook Islands,COK,1959,2020.0463
Cook Islands,COK,1960,1813.303
Cook Islands,COK,1961,1495.0391
Cook Islands,COK,1962,2205.5664
Cook Islands,COK,1963,1577.0511
Cook Islands,COK,1964,1982.6298
Cook Islands,COK,1965,1754.9886
Cook Islands,COK,1966,1584.6425
Cook Islands,COK,1967,2011.0588
Cook Islands,COK,1968,1706.1272
Cook Islands,COK,1969,1418.0793
Cook Islands,COK,1970,1653.697
Cook Islands,COK,1971,1331.6536
Cook Islands,COK,1972,1458.4875
Cook Islands,COK,1973,1745.0914
Cook Islands,COK,1974,2173.5574
Cook Islands,COK,1975,1509.0732
Cook Islands,COK,1976,1739.4381
Cook Islands,COK,1977,1884.8667
Cook Islands,COK,1978,1964.2449
Cook Islands,COK,1979,1463.3846
Cook Islands,COK,1980,1640.6688
Cook Islands,COK,1981,2166.2598
Cook Islands,COK,1982,1070.8999
Cook Islands,COK,1983,1177.1718
Cook Islands,COK,1984,1644.0983
Cook Islands,COK,1985,1724.535
Cook Islands,COK,1986,1983.5148
Cook Islands,COK,1987,1661.4895
Cook Islands,COK,1988,2356.1782
Cook Islands,COK,1989,1873.1041
Cook Islands,COK,1990,1508.2445
Cook Islands,COK,1991,1717.5265
Cook Islands,COK,1992,1258.8358
Cook Islands,COK,1993,1340.8699
Cook Islands,COK,1994,1709.0293
Cook Islands,COK,1995,1727.0375
Cook Islands,COK,1996,1509.4662
Cook Islands,COK,1997,1349.8975
Cook Islands,COK,1998,1009.0675
Cook Islands,COK,1999,2181.4326
Cook Islands,COK,2000,1664.7777
Cook Islands,COK,2001,1487.2379
Cook Islands,COK,2002,1311.0447
Cook Islands,COK,2003,1986.8469
Cook Islands,COK,2004,1467.7001
Cook Islands,COK,2005,1833.5686
Cook Islands,COK,2006,2286.9302
Cook Islands,COK,2007,1758.5745
Cook Islands,COK,2008,1749.0615
Cook Islands,COK,2009,2003.1843
Cook Islands,COK,2010,1674.9
Cook Islands,COK,2011,1763.3647
Cook Islands,COK,2012,1540.5226
Cook Islands,COK,2013,1119.5508
Cook Islands,COK,2014,1571.8193
Cook Islands,COK,2015,1671.6881
Cook Islands,COK,2016,1619.7319
Cook Islands,COK,2017,1771.5369
Cook Islands,COK,2018,1916.8262
Cook Islands,COK,2019,1756.6681
Cook Islands,COK,2020,1966.0815
Cook Islands,COK,2021,1881.7396
Cook Islands,COK,2022,2037.2
Cook Islands,COK,2023,1746.6365
Cook Islands,COK,2024,1588.7108
Costa Rica,CRI,1940,2764.7869
Costa Rica,CRI,1941,2881.472
Costa Rica,CRI,1942,4020.6104
Costa Rica,CRI,1943,3622.369
Costa Rica,CRI,1944,4209.417
Costa Rica,CRI,1945,3658.6392
Costa Rica,CRI,1946,3232.5166
Costa Rica,CRI,1947,3174.8364
Costa Rica,CRI,1948,4186.6553
Costa Rica,CRI,1949,3783.3096
Costa Rica,CRI,1950,4036.6025
Costa Rica,CRI,1951,3394.371
Costa Rica,CRI,1952,3296.9155
Costa Rica,CRI,1953,3404.348
Costa Rica,CRI,1954,3581.2942
Costa Rica,CRI,1955,4165.114
Costa Rica,CRI,1956,4023.0034
Costa Rica,CRI,1957,2868.589
Costa Rica,CRI,1958,3643.8545
Costa Rica,CRI,1959,2410.8691
Costa Rica,CRI,1960,2935.9353
Costa Rica,CRI,1961,2589.4214
Costa Rica,CRI,1962,3382.6301
Costa Rica,CRI,1963,3195.5554
Costa Rica,CRI,1964,2907.3423
Costa Rica,CRI,1965,3132.5552
Costa Rica,CRI,1966,3485.6646
Costa Rica,CRI,1967,3254.665
Costa Rica,CRI,1968,3417.7825
Costa Rica,CRI,1969,4001.4536
Costa Rica,CRI,1970,4504.146
Costa Rica,CRI,1971,3783.9238
Costa Rica,CRI,1972,3418.8813
Costa Rica,CRI,1973,4161.601
Costa Rica,CRI,1974,3575.9092
Costa Rica,CRI,1975,4121.1484
Costa Rica,CRI,1976,3160.2402
Costa Rica,CRI,1977,2956.6301
Costa Rica,CRI,1978,3535.5447
Costa Rica,CRI,1979,3670.4429
Costa Rica,CRI,1980,3313.6577
Costa Rica,CRI,1981,3793.8083
Costa Rica,CRI,1982,2942.7893
Costa Rica,CRI,1983,2749.3594
Costa Rica,CRI,1984,2989.3806
Costa Rica,CRI,1985,2927.358
Costa Rica,CRI,1986,3061.8477
Costa Rica,CRI,1987,3117.288
Costa Rica,CRI,1988,3513.2449
Costa Rica,CRI,1989,2907.2207
Costa Rica,CRI,1990,3154.387
Costa Rica,CRI,1991,2760.2532
Costa Rica,CRI,1992,2702.0889
Costa Rica,CRI,1993,3303.0881
Costa Rica,CRI,1994,2687.7307
Costa Rica,CRI,1995,3966.0537
Costa Rica,CRI,1996,3771.9536
Costa Rica,CRI,1997,2667.1096
Costa Rica,CRI,1998,3387.469
Costa Rica,CRI,1999,3927.8167
Costa Rica,CRI,2000,3384.6396
Costa Rica,CRI,2001,3357.2427
Costa Rica,CRI,2002,3173.8599
Costa Rica,CRI,2003,3509.2432
Costa Rica,CRI,2004,3671.4775
Costa Rica,CRI,2005,3456.619
Costa Rica,CRI,2006,3109.6838
Costa Rica,CRI,2007,3812.7102
Costa Rica,CRI,2008,4024.7937
Costa Rica,CRI,2009,3367.1704
Costa Rica,CRI,2010,4909.4116
Costa Rica,CRI,2011,3699.67
Costa Rica,CRI,2012,3080.131
Costa Rica,CRI,2013,3170.6519
Costa Rica,CRI,2014,3259.2747
Costa Rica,CRI,2015,2925.3284
Costa Rica,CRI,2016,3429.5835
Costa Rica,CRI,2017,3550.5332
Costa Rica,CRI,2018,3093.055
Costa Rica,CRI,2019,2912.0583
Costa Rica,CRI,2020,3650.8528
Costa Rica,CRI,2021,3247.5867
Costa Rica,CRI,2022,3722.1326
Costa Rica,CRI,2023,2911.6516
Costa Rica,CRI,2024,3837.1738
Cote d'Ivoire,CIV,1940,1152.321
Cote d'Ivoire,CIV,1941,1296.2585
Cote d'Ivoire,CIV,1942,1062.453
Cote d'Ivoire,CIV,1943,952.72675
Cote d'Ivoire,CIV,1944,1326.725
Cote d'Ivoire,CIV,1945,1010.7457
Cote d'Ivoire,CIV,1946,1065.5392
Cote d'Ivoire,CIV,1947,1127.2941
Cote d'Ivoire,CIV,1948,1107.0785
Cote d'Ivoire,CIV,1949,1228.1346
Cote d'Ivoire,CIV,1950,1195.1499
Cote d'Ivoire,CIV,1951,1218.8021
Cote d'Ivoire,CIV,1952,1335.216
Cote d'Ivoire,CIV,1953,1184.5217
Cote d'Ivoire,CIV,1954,1175.6898
Cote d'Ivoire,CIV,1955,1194.8086
Cote d'Ivoire,CIV,1956,1277.9706
Cote d'Ivoire,CIV,1957,1573.1731
Cote d'Ivoire,CIV,1958,1060.8854
Cote d'Ivoire,CIV,1959,1225.086
Cote d'Ivoire,CIV,1960,1227.4878
Cote d'Ivoire,CIV,1961,1044.5844
Cote d'Ivoire,CIV,1962,1332.5398
Cote d'Ivoire,CIV,1963,1461.904
Cote d'Ivoire,CIV,1964,1082.7646
Cote d'Ivoire,CIV,1965,1249.5306
Cote d'Ivoire,CIV,1966,1215.265
Cote d'Ivoire,CIV,1967,1394.4774
Cote d'Ivoire,CIV,1968,1845.8284
Cote d'Ivoire,CIV,1969,1482.0385
Cote d'Ivoire,CIV,1970,1337.0675
Cote d'Ivoire,CIV,1971,1580.0983
Cote d'Ivoire,CIV,1972,1423.899
Cote d'Ivoire,CIV,1973,1411.9344
Cote d'Ivoire,CIV,1974,1337.7693
Cote d'Ivoire,CIV,1975,1262.0493
Cote d'Ivoire,CIV,1976,1321.7908
Cote d'Ivoire,CIV,1977,1254.6161
Cote d'Ivoire,CIV,1978,1389.45
Cote d'Ivoire,CIV,1979,1626.5793
Cote d'Ivoire,CIV,1980,1543.2365
Cote d'Ivoire,CIV,1981,1292.0444
Cote d'Ivoire,CIV,1982,1268.2695
Cote d'Ivoire,CIV,1983,1083.3563
Cote d'Ivoire,CIV,1984,1526.5349
Cote d'Ivoire,CIV,1985,1484.1578
Cote d'Ivoire,CIV,1986,1308.4446
Cote d'Ivoire,CIV,1987,1439.2809
Cote d'Ivoire,CIV,1988,1512.2524
Cote d'Ivoire,CIV,1989,1432.7716
Cote d'Ivoire,CIV,1990,1331.4915
Cote d'Ivoire,CIV,1991,1386.3599
Cote d'Ivoire,CIV,1992,1278.0947
Cote d'Ivoire,CIV,1993,1380.853
Cote d'Ivoire,CIV,1994,1272.5286
Cote d'Ivoire,CIV,1995,1500.6207
Cote d'Ivoire,CIV,1996,1350.7864
Cote d'Ivoire,CIV,1997,1238.922
Cote d'Ivoire,CIV,1998,1312.5701
Cote d'Ivoire,CIV,1999,1422.9222
Cote d'Ivoire,CIV,2000,1153.7842
Cote d'Ivoire,CIV,2001,1107.7179
Cote d'Ivoire,CIV,2002,1255.6835
Cote d'Ivoire,CIV,2003,1344.1656
Cote d'Ivoire,CIV,2004,1217.488
Cote d'Ivoire,CIV,2005,1250.0854
Cote d'Ivoire,CIV,2006,1159.6646
Cote d'Ivoire,CIV,2007,1329.812
Cote d'Ivoire,CIV,2008,1384.2505
Cote d'Ivoire,CIV,2009,1232.8801
Cote d'Ivoire,CIV,2010,1371.3885
Cote d'Ivoire,CIV,2011,1198.112
Cote d'Ivoire,CIV,2012,1262.8466
Cote d'Ivoire,CIV,2013,1142.7355
Cote d'Ivoire,CIV,2014,1317.9617
Cote d'Ivoire,CIV,2015,1150.1322
Cote d'Ivoire,CIV,2016,1202.4022
Cote d'Ivoire,CIV,2017,1266.9116
Cote d'Ivoire,CIV,2018,1445.0685
Cote d'Ivoire,CIV,2019,1446.837
Cote d'Ivoire,CIV,2020,1150.192
Cote d'Ivoire,CIV,2021,1263.7095
Cote d'Ivoire,CIV,2022,1249.4021
Cote d'Ivoire,CIV,2023,1157.7518
Cote d'Ivoire,CIV,2024,1039.2988
Croatia,HRV,1940,998.7528
Croatia,HRV,1941,989.26306
Croatia,HRV,1942,824.3339
Croatia,HRV,1943,844.9307
Croatia,HRV,1944,1085.1527
Croatia,HRV,1945,812.1673
Croatia,HRV,1946,785.38745
Croatia,HRV,1947,849.16974
Croatia,HRV,1948,971.1974
Croatia,HRV,1949,737.5668
Croatia,HRV,1950,887.2522
Croatia,HRV,1951,1023.2817
Croatia,HRV,1952,1084.0569
Croatia,HRV,1953,818.7964
Croatia,HRV,1954,980.6829
Croatia,HRV,1955,1215.4231
Croatia,HRV,1956,887.2667
Croatia,HRV,1957,920.6103
Croatia,HRV,1958,953.4259
Croatia,HRV,1959,1130.3766
Croatia,HRV,1960,1225.9607
Croatia,HRV,1961,965.48914
Croatia,HRV,1962,1099.3661
Croatia,HRV,1963,1158.6002
Croatia,HRV,1964,1201.8552
Croatia,HRV,1965,1296.2141
Croatia,HRV,1966,1268.6582
Croatia,HRV,1967,1070.7908
Croatia,HRV,1968,1114.0419
Croatia,HRV,1969,1322.961
Croatia,HRV,1970,1148.5504
Croatia,HRV,1971,970.2472
Croatia,HRV,1972,1460.9696
Croatia,HRV,1973,982.9867
Croatia,HRV,1974,1282.1282
Croatia,HRV,1975,1045.3516
Croatia,HRV,1976,1117.3993
Croatia,HRV,1977,1124.0015
Croatia,HRV,1978,1109.0027
Croatia,HRV,1979,1168.5752
Croatia,HRV,1980,1276.0618
Croatia,HRV,1981,1149.5829
Croatia,HRV,1982,1036.9141
Croatia,HRV,1983,809.0194
Croatia,HRV,1984,1177.127
Croatia,HRV,1985,1012.2737
Croatia,HRV,1986,992.49274
Croatia,HRV,1987,1047.9895
Croatia,HRV,1988,968.1992
Croatia,HRV,1989,977.3848
Croatia,HRV,1990,917.1285
Croatia,HRV,1991,1049.4183
Croatia,HRV,1992,963.20557
Croatia,HRV,1993,1018.09326
Croatia,HRV,1994,912.5082
Croatia,HRV,1995,1237.2842
Croatia,HRV,1996,1176.7461
Croatia,HRV,1997,1020.7027
Croatia,HRV,1998,1049.8765
Croatia,HRV,1999,1199.7496
Croatia,HRV,2000,899.4693
Croatia,HRV,2001,1093.2028
Croatia,HRV,2002,1217.4894
Croatia,HRV,2003,790.1715
Croatia,HRV,2004,1237.5911
Croatia,HRV,2005,1145.6586
Croatia,HRV,2006,987.51636
Croatia,HRV,2007,1044.0386
Croatia,HRV,2008,1070.6357
Croatia,HRV,2009,1098.7542
Croatia,HRV,2010,1412.276
Croatia,HRV,2011,695.28375
Croatia,HRV,2012,970.8728
Croatia,HRV,2013,1236.1146
Croatia,HRV,2014,1465.9718
Croatia,HRV,2015,974.7831
Croatia,HRV,2016,1155.9691
Croatia,HRV,2017,1083.2178
Croatia,HRV,2018,1122.6525
Croatia,HRV,2019,1197.9235
Croatia,HRV,2020,1002.09
Croatia,HRV,2021,1059.5958
Croatia,HRV,2022,928.9043
Croatia,HRV,2023,1270.0446
Croatia,HRV,2024,1048.003
Cuba,CUB,1940,914.8126
Cuba,CUB,1941,823.57697
Cuba,CUB,1942,938.4809
Cuba,CUB,1943,1033.6923
Cuba,CUB,1944,916.52686
Cuba,CUB,1945,901.05414
Cuba,CUB,1946,914.3827
Cuba,CUB,1947,1032.3055
Cuba,CUB,1948,1235.5997
Cuba,CUB,1949,913.78534
Cuba,CUB,1950,916.1338
Cuba,CUB,1951,814.4965
Cuba,CUB,1952,953.4799
Cuba,CUB,1953,929.3626
Cuba,CUB,1954,1069.8259
Cuba,CUB,1955,798.30505
Cuba,CUB,1956,703.3324
Cuba,CUB,1957,937.59576
Cuba,CUB,1958,1025.8026
Cuba,CUB,1959,827.5999
Cuba,CUB,1960,1239.7693
Cuba,CUB,1961,924.5691
Cuba,CUB,1962,814.17334
Cuba,CUB,1963,1299.6294
Cuba,CUB,1964,1104.8059
Cuba,CUB,1965,768.27325
Cuba,CUB,1966,1115.14
Cuba,CUB,1967,780.4108
Cuba,CUB,1968,1130.6116
Cuba,CUB,1969,1239.9159
Cuba,CUB,1970,897.4091
Cuba,CUB,1971,946.41595
Cuba,CUB,1972,1162.199
Cuba,CUB,1973,1097.753
Cuba,CUB,1974,853.83264
Cuba,CUB,1975,840.2733
Cuba,CUB,1976,1000.0271
Cuba,CUB,1977,1087.6389
Cuba,CUB,1978,1256.4153
Cuba,CUB,1979,1163.4817
Cuba,CUB,1980,1046.259
Cuba,CUB,1981,890.48364
Cuba,CUB,1982,945.158
Cuba,CUB,1983,1185.0962
Cuba,CUB,1984,936.87854
Cuba,CUB,1985,1040.5867
Cuba,CUB,1986,826.33813
Cuba,CUB,1987,1132.1157
Cuba,CUB,1988,1177.7639
Cuba,CUB,1989,918.5345
Cuba,CUB,1990,941.21094
Cuba,CUB,1991,1009.92413
Cuba,CUB,1992,927.2457
Cuba,CUB,1993,1075.6394
Cuba,CUB,1994,989.1592
Cuba,CUB,1995,1042.0082
Cuba,CUB,1996,1019.2259
Cuba,CUB,1997,825.20984
Cuba,CUB,1998,937.3775
Cuba,CUB,1999,1031.4878
Cuba,CUB,2000,726.2655
Cuba,CUB,2001,870.96765
Cuba,CUB,2002,962.91254
Cuba,CUB,2003,879.3837
Cuba,CUB,2004,636.6153
Cuba,CUB,2005,1147.9572
Cuba,CUB,2006,993.31903
Cuba,CUB,2007,1272.2377
Cuba,CUB,2008,963.7155
Cuba,CUB,2009,830.2826
Cuba,CUB,2010,1022.16754
Cuba,CUB,2011,967.76166
Cuba,CUB,2012,1048.8423
Cuba,CUB,2013,943.5037
Cuba,CUB,2014,916.4156
Cuba,CUB,2015,871.8468
Cuba,CUB,2016,906.93384
Cuba,CUB,2017,1196.3331
Cuba,CUB,2018,1048.4238
Cuba,CUB,2019,951.4699
Cuba,CUB,2020,1093.9078
Cuba,CUB,2021,775.4934
Cuba,CUB,2022,876.2111
Cuba,CUB,2023,943.15924
Cuba,CUB,2024,1021.6991
Cyprus,CYP,1940,447.036
Cyprus,CYP,1941,393.7297
Cyprus,CYP,1942,417.03857
Cyprus,CYP,1943,375.1506
Cyprus,CYP,1944,452.39673
Cyprus,CYP,1945,386.07147
Cyprus,CYP,1946,327.59363
Cyprus,CYP,1947,425.0736
Cyprus,CYP,1948,425.10785
Cyprus,CYP,1949,489.75745
Cyprus,CYP,1950,375.74112
Cyprus,CYP,1951,418.46027
Cyprus,CYP,1952,416.0732
Cyprus,CYP,1953,420.325
Cyprus,CYP,1954,551.4254
Cyprus,CYP,1955,354.30823
Cyprus,CYP,1956,320.33298
Cyprus,CYP,1957,432.41266
Cyprus,CYP,1958,288.3766
Cyprus,CYP,1959,273.41696
Cyprus,CYP,1960,273.144
Cyprus,CYP,1961,385.15414
Cyprus,CYP,1962,350.9168
Cyprus,CYP,1963,342.42383
Cyprus,CYP,1964,400.2757
Cyprus,CYP,1965,416.5196
Cyprus,CYP,1966,460.09674
Cyprus,CYP,1967,521.3306
Cyprus,CYP,1968,525.0978
Cyprus,CYP,1969,462.87814
Cyprus,CYP,1970,335.31528
Cyprus,CYP,1971,458.98077
Cyprus,CYP,1972,488.86746
Cyprus,CYP,1973,220.4223
Cyprus,CYP,1974,458.56015
Cyprus,CYP,1975,447.40695
Cyprus,CYP,1976,397.5055
Cyprus,CYP,1977,369.7571
Cyprus,CYP,1978,420.7697
Cyprus,CYP,1979,408.01285
Cyprus,CYP,1980,312.15002
Cyprus,CYP,1981,465.66138
Cyprus,CYP,1982,314.59958
Cyprus,CYP,1983,355.81714
Cyprus,CYP,1984,397.52618
Cyprus,CYP,1985,378.41428
Cyprus,CYP,1986,345.55493
Cyprus,CYP,1987,371.79993
Cyprus,CYP,1988,445.45132
Cyprus,CYP,1989,281.71265
Cyprus,CYP,1990,204.68083
Cyprus,CYP,1991,522.68225
Cyprus,CYP,1992,372.34866
Cyprus,CYP,1993,273.68848
Cyprus,CYP,1994,472.80093
Cyprus,CYP,1995,220.96979
Cyprus,CYP,1996,402.0558
Cyprus,CYP,1997,345.51437
Cyprus,CYP,1998,324.66547
Cyprus,CYP,1999,244.35149
Cyprus,CYP,2000,381.80164
Cyprus,CYP,2001,408.45685
Cyprus,CYP,2002,354.56696
Cyprus,CYP,2003,417.1494
Cyprus,CYP,2004,416.45984
Cyprus,CYP,2005,274.0947
Cyprus,CYP,2006,326.00586
Cyprus,CYP,2007,327.9607
Cyprus,CYP,2008,211.82497
Cyprus,CYP,2009,443.7978
Cyprus,CYP,2010,286.87213
Cyprus,CYP,2011,406.91058
Cyprus,CYP,2012,566.6676
Cyprus,CYP,2013,290.62527
Cyprus,CYP,2014,340.4421
Cyprus,CYP,2015,386.31305
Cyprus,CYP,2016,276.19055
Cyprus,CYP,2017,289.8177
Cyprus,CYP,2018,436.0725
Cyprus,CYP,2019,616.0039
Cyprus,CYP,2020,437.4173
Cyprus,CYP,2021,300.84076
Cyprus,CYP,2022,344.24097
Cyprus,CYP,2023,356.39523
Cyprus,CYP,2024,383.13986
Czechia,CZE,1940,721.04395
Czechia,CZE,1941,1000.21893
Czechia,CZE,1942,566.38336
Czechia,CZE,1943,560.133
Czechia,CZE,1944,718.236
Czechia,CZE,1945,672.3084
Czechia,CZE,1946,650.3051
Czechia,CZE,1947,640.73553
Czechia,CZE,1948,670.5235
Czechia,CZE,1949,698.87964
Czechia,CZE,1950,630.3956
Czechia,CZE,1951,602.7651
Czechia,CZE,1952,725.3886
Czechia,CZE,1953,541.86505
Czechia,CZE,1954,782.4846
Czechia,CZE,1955,740.54486
Czechia,CZE,1956,747.0718
Czechia,CZE,1957,733.6985
Czechia,CZE,1958,802.78235
Czechia,CZE,1959,627.6832
Czechia,CZE,1960,815.8199
Czechia,CZE,1961,757.19305
Czechia,CZE,1962,701.4481
Czechia,CZE,1963,733.3929
Czechia,CZE,1964,796.0847
Czechia,CZE,1965,939.1918
Czechia,CZE,1966,951.6692
Czechia,CZE,1967,844.29504
Czechia,CZE,1968,806.3752
Czechia,CZE,1969,701.9218
Czechia,CZE,1970,874.4996
Czechia,CZE,1971,761.5962
Czechia,CZE,1972,775.0803
Czechia,CZE,1973,663.55524
Czechia,CZE,1974,894.9279
Czechia,CZE,1975,764.7533
Czechia,CZE,1976,722.14215
Czechia,CZE,1977,879.0015
Czechia,CZE,1978,766.7546
Czechia,CZE,1979,879.65424
Czechia,CZE,1980,826.1273
Czechia,CZE,1981,989.8693
Czechia,CZE,1982,656.8697
Czechia,CZE,1983,700.51764
Czechia,CZE,1984,798.3683
Czechia,CZE,1985,797.41785
Czechia,CZE,1986,794.93976
Czechia,CZE,1987,893.4533
Czechia,CZE,1988,818.37915
Czechia,CZE,1989,716.69464
Czechia,CZE,1990,681.64154
Czechia,CZE,1991,691.0361
Czechia,CZE,1992,698.9601
Czechia,CZE,1993,748.3108
Czechia,CZE,1994,754.2721
Czechia,CZE,1995,941.25024
Czechia,CZE,1996,792.3105
Czechia,CZE,1997,820.656
Czechia,CZE,1998,832.67267
Czechia,CZE,1999,759.18854
Czechia,CZE,2000,805.3722
Czechia,CZE,2001,903.8224
Czechia,CZE,2002,960.2228
Czechia,CZE,2003,587.62506
Czechia,CZE,2004,772.11475
Czechia,CZE,2005,869.98065
Czechia,CZE,2006,780.7448
Czechia,CZE,2007,849.3759
Czechia,CZE,2008,775.40906
Czechia,CZE,2009,859.3052
Czechia,CZE,2010,963.55493
Czechia,CZE,2011,693.8594
Czechia,CZE,2012,805.603
Czechia,CZE,2013,825.2688
Czechia,CZE,2014,789.8546
Czechia,CZE,2015,667.16565
Czechia,CZE,2016,794.29395
Czechia,CZE,2017,807.6023
Czechia,CZE,2018,634.38116
Czechia,CZE,2019,754.52
Czechia,CZE,2020,880.84467
Czechia,CZE,2021,880.7241
Czechia,CZE,2022,846.81305
Czechia,CZE,2023,882.6149
Czechia,CZE,2024,903.8874
Democratic Republic of Congo,COD,1940,1807.8413
Democratic Republic of Congo,COD,1941,1488.593
Democratic Republic of Congo,COD,1942,1544.3176
Democratic Republic of Congo,COD,1943,1490.5043
Democratic Republic of Congo,COD,1944,1549.8406
Democratic Republic of Congo,COD,1945,1644.4397
Democratic Republic of Congo,COD,1946,1661.6252
Democratic Republic of Congo,COD,1947,1714.5231
Democratic Republic of Congo,COD,1948,2074.4924
Democratic Republic of Congo,COD,1949,1528.907
Democratic Republic of Congo,COD,1950,1714.7092
Democratic Republic of Congo,COD,1951,2003.5686
Democratic Republic of Congo,COD,1952,2199.293
Democratic Republic of Congo,COD,1953,2277.888
Democratic Republic of Congo,COD,1954,1704.363
Democratic Republic of Congo,COD,1955,1943.3014
Democratic Republic of Congo,COD,1956,1939.512
Democratic Republic of Congo,COD,1957,1975.0635
Democratic Republic of Congo,COD,1958,1947.2074
Democratic Republic of Congo,COD,1959,2067.1138
Democratic Republic of Congo,COD,1960,2094.5771
Democratic Republic of Congo,COD,1961,2215.0693
Democratic Republic of Congo,COD,1962,2197.4321
Democratic Republic of Congo,COD,1963,1975.0193
Democratic Republic of Congo,COD,1964,1865.5939
Democratic Republic of Congo,COD,1965,1875.5557
Democratic Republic of Congo,COD,1966,1891.172
Democratic Republic of Congo,COD,1967,2242.0498
Democratic Republic of Congo,COD,1968,2002.0979
Democratic Republic of Congo,COD,1969,2119.5022
Democratic Republic of Congo,COD,1970,2017.2734
Democratic Republic of Congo,COD,1971,1908.5726
Democratic Republic of Congo,COD,1972,2082.7463
Democratic Republic of Congo,COD,1973,1873.0923
Democratic Republic of Congo,COD,1974,1940.1229
Democratic Republic of Congo,COD,1975,2002.0262
Democratic Republic of Congo,COD,1976,2118.8884
Democratic Republic of Congo,COD,1977,2047.2275
Democratic Republic of Congo,COD,1978,1972.8549
Democratic Republic of Congo,COD,1979,2062.8127
Democratic Republic of Congo,COD,1980,1930.9326
Democratic Republic of Congo,COD,1981,1897.4332
Democratic Republic of Congo,COD,1982,1954.371
Democratic Republic of Congo,COD,1983,1765.5887
Democratic Republic of Congo,COD,1984,1824.324
Democratic Republic of Congo,COD,1985,1934.603
Democratic Republic of Congo,COD,1986,2045.3376
Democratic Republic of Congo,COD,1987,1983.0592
Democratic Republic of Congo,COD,1988,2019.2228
Democratic Republic of Congo,COD,1989,1780.6852
Democratic Republic of Congo,COD,1990,1868.3966
Democratic Republic of Congo,COD,1991,1890.9475
Democratic Republic of Congo,COD,1992,1830.6089
Democratic Republic of Congo,COD,1993,1857.7711
Democratic Republic of Congo,COD,1994,1962.7471
Democratic Republic of Congo,COD,1995,1831.061
Democratic Republic of Congo,COD,1996,1823.8762
Democratic Republic of Congo,COD,1997,1888.7874
